t,id,x,y,rho
0.08,34,0.2,0.119999,1000
0.08,35,0.24,0.119999,1000
0.08,36,0.28,0.119999,1000
0.08,37,0.32,0.119999,1000
0.08,38,0.36,0.119999,1000
0.08,39,0,0.159999,1000
0.08,40,0.04,0.159999,1000
0.08,41,0.08,0.159999,1000
0.08,42,0.12,0.159999,1000
0.08,43,0.16,0.159999,1000
0.08,44,0.2,0.159999,1000
0.08,45,0.24,0.159999,1000
0.08,46,0.28,0.159999,1000
0.08,47,0.32,0.159999,1000
0.08,48,0.36,0.159999,1000
0.08,49,0,0.199999,1000
0.08,50,0.04,0.199999,1000
0.08,51,0.08,0.199999,1000
0.08,52,0.12,0.199999,1000
0.08,53,0.16,0.199999,1000
0.08,54,0.2,0.199999,1000
0.08,55,0.24,0.199999,1000
0.08,56,0.28,0.199999,1000
0.08,57,0.32,0.199999,1000
0.08,58,0.36,0.199999,1000
0.08,59,0,0.239999,1000
0.08,60,0.04,0.239999,1000
0.08,61,0.08,0.239999,1000
0.08,62,0.12,0.239999,1000
0.08,63,0.16,0.239999,1000
0.08,64,0.2,0.239999,1000
0.08,65,0.24,0.239999,1000
0.08,66,0.28,0.239999,1000
0.08,67,0.32,0.239999,1000
0.08,68,0.36,0.239999,1000
0.08,69,0,0.279999,1000
0.08,70,0.04,0.279999,1000
0.08,71,0.08,0.279999,1000
0.08,72,0.12,0.279999,1000
0.08,73,0.16,0.279999,1000
0.08,74,0.2,0.279999,1000
0.08,75,0.24,0.279999,1000
0.08,76,0.28,0.279999,1000
0.08,77,0.32,0.279999,1000
0.08,78,0.36,0.279999,1000
0.08,79,0,0.319999,1000
0.08,80,0.04,0.319999,1000
0.08,81,0.08,0.319999,1000
0.08,82,0.12,0.319999,1000
0.08,83,0.16,0.319999,1000
0.08,84,0.2,0.319999,1000
0.08,85,0.24,0.319999,1000
0.08,86,0.28,0.319999,1000
0.08,87,0.32,0.319999,1000
0.08,88,0.36,0.319999,1000
0.08,89,0,0.359999,1000
0.08,90,0.04,0.359999,1000
0.08,91,0.08,0.359999,1000
0.08,92,0.12,0.359999,1000
0.08,93,0.16,0.359999,1000
0.08,94,0.2,0.359999,1000
0.08,95,0.24,0.359999,1000
0.08,96,0.28,0.359999,1000
0.08,97,0.32,0.359999,1000
0.08,98,0.36,0.359999,1000
0.08,99,0,0.399999,1000
0.08,100,0.04,0.399999,1000
0.08,101,0.08,0.399999,1000
0.08,102,0.12,0.399999,1000
0.08,103,0.16,0.399999,1000
0.08,104,0.2,0.399999,1000
0.08,105,0.24,0.399999,1000
0.08,106,0.28,0.399999,1000
0.08,107,0.32,0.399999,1000
0.08,108,0.36,0.399999,1000
0.08,109,0,0.439999,1000
0.08,110,0.04,0.439999,1000
0.08,111,0.08,0.439999,1000
0.08,112,0.12,0.439999,1000
0.08,113,0.16,0.439999,1000
0.08,114,0.2,0.439999,1000
0.08,115,0.24,0.439999,1000
0.08,116,0.28,0.439999,1000
0.08,117,0.32,0.439999,1000
0.08,118,0.36,0.439999,1000
0.08,119,0,0.479999,1000
0.08,120,0.04,0.479999,1000
0.08,121,0.08,0.479999,1000
0.08,122,0.12,0.479999,1000
0.08,123,0.16,0.479999,1000
0.08,124,0.2,0.479999,1000
0.08,125,0.24,0.479999,1000
0.08,126,0.28,0.479999,1000
0.08,127,0.32,0.479999,1000
0.08,128,0.36,0.479999,1000
0.08,129,0,0.519999,1000
0.08,130,0.04,0.519999,1000
0.08,131,0.08,0.519999,1000
0.08,132,0.12,0.519999,1000
0.08,133,0.16,0.519999,1000
0.08,134,0.2,0.519999,1000
0.08,135,0.24,0.519999,1000
0.08,136,0.28,0.519999,1000
0.08,137,0.32,0.519999,1000
0.08,138,0.36,0.519999,1000
0.08,139,0,0.559999,1000
0.08,140,0.04,0.559999,1000
0.08,141,0.08,0.559999,1000
0.08,142,0.12,0.559999,1000
0.08,143,0.16,0.559999,1000
0.08,144,0.2,0.559999,1000
0.08,145,0.24,0.559999,1000
0.08,146,0.28,0.559999,1000
0.08,147,0.32,0.559999,1000
0.08,148,0.36,0.559999,1000
0.08,149,0,0.599999,1000
0.08,150,0.04,0.599999,1000
0.08,151,0.08,0.599999,1000
0.08,152,0.12,0.599999,1000
0.08,153,0.16,0.599999,1000
0.08,154,0.2,0.599999,1000
0.08,155,0.24,0.599999,1000
0.08,156,0.28,0.599999,1000
0.08,157,0.32,0.599999,1000
0.08,158,0.36,0.599999,1000
0.08,159,0,0.639999,1000
0.08,160,0.04,0.639999,1000
0.08,161,0.08,0.639999,1000
0.08,162,0.12,0.639999,1000
0.08,163,0.16,0.639999,1000
0.08,164,0.2,0.639999,1000
0.08,165,0.24,0.639999,1000
0.08,166,0.28,0.639999,1000
0.08,167,0.32,0.639999,1000
0.08,168,0.36,0.639999,1000
0.08,169,0,0.679999,1000
0.08,170,0.04,0.679999,1000
0.08,171,0.08,0.679999,1000
0.08,172,0.12,0.679999,1000
0.08,173,0.16,0.679999,1000
0.08,174,0.2,0.679999,1000
0.08,175,0.24,0.679999,1000
0.08,176,0.28,0.679999,1000
0.08,177,0.32,0.679999,1000
0.08,178,0.36,0.679999,1000
0.08,179,0,0.719999,1000
0.08,180,0.04,0.719999,1000
0.08,181,0.08,0.719999,1000
0.08,182,0.12,0.719999,1000
0.08,183,0.16,0.719999,1000
0.08,184,0.2,0.719999,1000
0.08,185,0.24,0.719999,1000
0.08,186,0.28,0.719999,1000
0.08,187,0.32,0.719999,1000
0.08,188,0.36,0.719999,1000
0.08,189,0,0.759999,1000
0.08,190,0.04,0.759999,1000
0.08,191,0.08,0.759999,1000
0.08,192,0.12,0.759999,1000
0.08,193,0.16,0.759999,1000
0.08,194,0.2,0.759999,1000
0.08,195,0.24,0.759999,1000
0.08,196,0.28,0.759999,1000
0.08,197,0.32,0.759999,1000
0.08,198,0.36,0.759999,1000
0.1,0,0.04,-1.04064e-06,1000
0.1,1,0.08,-1.04064e-06,1000
0.1,2,0.12,-1.04064e-06,1000
0.1,3,0.16,-1.04064e-06,1000
0.1,4,0.2,-1.04064e-06,1000
0.1,5,0.24,-1.04064e-06,1000
0.1,6,0.28,-1.04064e-06,1000
0.1,7,0.32,-1.04064e-06,1000
0.1,8,0.36,-1.04064e-06,1000
0.1,9,0,0.039999,1000
0.1,10,0.04,0.039999,1000
0.1,11,0.08,0.039999,1000
0.1,12,0.12,0.039999,1000
0.1,13,0.16,0.039999,1000
0.1,14,0.2,0.039999,1000
0.1,15,0.24,0.039999,1000
0.1,16,0.28,0.039999,1000
0.1,17,0.32,0.039999,1000
0.1,18,0.36,0.039999,1000
0.1,19,0,0.079999,1000
0.1,20,0.04,0.079999,1000
0.1,21,0.08,0.079999,1000
0.1,22,0.12,0.079999,1000
0.1,23,0.16,0.079999,1000
0.1,24,0.2,0.079999,1000
0.1,25,0.24,0.079999,1000
0.1,26,0.28,0.079999,1000
0.1,27,0.32,0.079999,1000
0.1,28,0.36,0.079999,1000
0.1,29,0,0.119999,1000
0.1,30,0.04,0.119999,1000
0.1,31,0.08,0.119999,1000
0.1,32,0.12,0.119999,1000
0.1,33,0.16,0.119999,1000
0.1,34,0.2,0.119999,1000
0.1,35,0.24,0.119999,1000
0.1,36,0.28,0.119999,1000
0.1,37,0.32,0.119999,1000
0.1,38,0.36,0.119999,1000
0.1,39,0,0.159999,1000
0.1,40,0.04,0.159999,1000
0.1,41,0.08,0.159999,1000
0.1,42,0.12,0.159999,1000
0.1,43,0.16,0.159999,1000
0.1,44,0.2,0.159999,1000
0.1,45,0.24,0.159999,1000
0.1,46,0.28,0.159999,1000
0.1,47,0.32,0.159999,1000
0.1,48,0.36,0.159999,1000
0.1,49,0,0.199999,1000
0.1,50,0.04,0.199999,1000
0.1,51,0.08,0.199999,1000
0.1,52,0.12,0.199999,1000
0.1,53,0.16,0.199999,1000
0.1,54,0.2,0.199999,1000
0.1,55,0.24,0.199999,1000
0.1,56,0.28,0.199999,1000
0.1,57,0.32,0.199999,1000
0.1,58,0.36,0.199999,1000
0.1,59,0,0.239999,1000
0.1,60,0.04,0.239999,1000
0.1,61,0.08,0.239999,1000
0.1,62,0.12,0.239999,1000
0.1,63,0.16,0.239999,1000
0.1,64,0.2,0.239999,1000
0.1,65,0.24,0.239999,1000
0.1,66,0.28,0.239999,1000
0.1,67,0.32,0.239999,1000
0.1,68,0.36,0.239999,1000
0.1,69,0,0.279999,1000
0.1,70,0.04,0.279999,1000
0.1,71,0.08,0.279999,1000
0.1,72,0.12,0.279999,1000
0.1,73,0.16,0.279999,1000
0.1,74,0.2,0.279999,1000
0.1,75,0.24,0.279999,1000
0.1,76,0.28,0.279999,1000
0.1,77,0.32,0.279999,1000
0.1,78,0.36,0.279999,1000
0.1,79,0,0.319999,1000
0.1,80,0.04,0.319999,1000
0.1,81,0.08,0.319999,1000
0.1,82,0.12,0.319999,1000
0.1,83,0.16,0.319999,1000
0.1,84,0.2,0.319999,1000
0.1,85,0.24,0.319999,1000
0.1,86,0.28,0.319999,1000
0.1,87,0.32,0.319999,1000
0.1,88,0.36,0.319999,1000
0.1,89,0,0.359999,1000
0.1,90,0.04,0.359999,1000
0.1,91,0.08,0.359999,1000
0.1,92,0.12,0.359999,1000
0.1,93,0.16,0.359999,1000
0.1,94,0.2,0.359999,1000
0.1,95,0.24,0.359999,1000
0.1,96,0.28,0.359999,1000
0.1,97,0.32,0.359999,1000
0.1,98,0.36,0.359999,1000
0.1,99,0,0.399999,1000
0.1,100,0.04,0.399999,1000
0.1,101,0.08,0.399999,1000
0.1,102,0.12,0.399999,1000
0.1,103,0.16,0.399999,1000
0.1,104,0.2,0.399999,1000
0.1,105,0.24,0.399999,1000
0.1,106,0.28,0.399999,1000
0.1,107,0.32,0.399999,1000
0.1,108,0.36,0.399999,1000
0.1,109,0,0.439999,1000
0.1,110,0.04,0.439999,1000
0.1,111,0.08,0.439999,1000
0.1,112,0.12,0.439999,1000
0.1,113,0.16,0.439999,1000
0.1,114,0.2,0.439999,1000
0.1,115,0.24,0.439999,1000
0.1,116,0.28,0.439999,1000
0.1,117,0.32,0.439999,1000
0.1,118,0.36,0.439999,1000
0.1,119,0,0.479999,1000
0.1,120,0.04,0.479999,1000
0.1,121,0.08,0.479999,1000
0.1,122,0.12,0.479999,1000
0.1,123,0.16,0.479999,1000
0.1,124,0.2,0.479999,1000
0.1,125,0.24,0.479999,1000
0.1,126,0.28,0.479999,1000
0.1,127,0.32,0.479999,1000
0.1,128,0.36,0.479999,1000
0.1,129,0,0.519999,1000
0.1,130,0.04,0.519999,1000
0.1,131,0.08,0.519999,1000
0.1,132,0.12,0.519999,1000
0.1,133,0.16,0.519999,1000
0.1,134,0.2,0.519999,1000
0.1,135,0.24,0.519999,1000
0.1,136,0.28,0.519999,1000
0.1,137,0.32,0.519999,1000
0.1,138,0.36,0.519999,1000
0.1,139,0,0.559999,1000
0.1,140,0.04,0.559999,1000
0.1,141,0.08,0.559999,1000
0.1,142,0.12,0.559999,1000
0.1,143,0.16,0.559999,1000
0.1,144,0.2,0.559999,1000
0.1,145,0.24,0.559999,1000
0.1,146,0.28,0.559999,1000
0.1,147,0.32,0.559999,1000
0.1,148,0.36,0.559999,1000
0.1,149,0,0.599999,1000
0.1,150,0.04,0.599999,1000
0.1,151,0.08,0.599999,1000
0.1,152,0.12,0.599999,1000
0.1,153,0.16,0.599999,1000
0.1,154,0.2,0.599999,1000
0.1,155,0.24,0.599999,1000
0.1,156,0.28,0.599999,1000
0.1,157,0.32,0.599999,1000
0.1,158,0.36,0.599999,1000
0.1,159,0,0.639999,1000
0.1,160,0.04,0.639999,1000
0.1,161,0.08,0.639999,1000
0.1,162,0.12,0.639999,1000
0.1,163,0.16,0.639999,1000
0.1,164,0.2,0.639999,1000
0.1,165,0.24,0.639999,1000
0.1,166,0.28,0.639999,1000
0.1,167,0.32,0.639999,1000
0.1,168,0.36,0.639999,1000
0.1,169,0,0.679999,1000
0.1,170,0.04,0.679999,1000
0.1,171,0.08,0.679999,1000
0.1,172,0.12,0.679999,1000
0.1,173,0.16,0.679999,1000
0.1,174,0.2,0.679999,1000
0.1,175,0.24,0.679999,1000
0.1,176,0.28,0.679999,1000
0.1,177,0.32,0.679999,1000
0.1,178,0.36,0.679999,1000
0.1,179,0,0.719999,1000
0.1,180,0.04,0.719999,1000
0.1,181,0.08,0.719999,1000
0.1,182,0.12,0.719999,1000
0.1,183,0.16,0.719999,1000
0.1,184,0.2,0.719999,1000
0.1,185,0.24,0.719999,1000
0.1,186,0.28,0.719999,1000
0.1,187,0.32,0.719999,1000
0.1,188,0.36,0.719999,1000
0.1,189,0,0.759999,1000
0.1,190,0.04,0.759999,1000
0.1,191,0.08,0.759999,1000
0.1,192,0.12,0.759999,1000
0.1,193,0.16,0.759999,1000
0.1,194,0.2,0.759999,1000
0.1,195,0.24,0.759999,1000
0.1,196,0.28,0.759999,1000
0.1,197,0.32,0.759999,1000
0.1,198,0.36,0.759999,1000
0.12,0,0.04,-1.48406e-06,1000
0.12,1,0.08,-1.48406e-06,1000
0.12,2,0.12,-1.48406e-06,1000
0.12,3,0.16,-1.48406e-06,1000
0.12,4,0.2,-1.48406e-06,1000
0.12,5,0.24,-1.48406e-06,1000
0.12,6,0.28,-1.48406e-06,1000
0.12,7,0.32,-1.48406e-06,1000
0.12,8,0.36,-1.48406e-06,1000
0.12,9,0,0.0399985,1000
0.12,10,0.04,0.0399985,1000
0.12,11,0.08,0.0399985,1000
0.12,12,0.12,0.0399985,1000
0.12,13,0.16,0.0399985,1000
0.12,14,0.2,0.0399985,1000
0.12,15,0.24,0.0399985,1000
0.12,16,0.28,0.0399985,1000
0.12,17,0.32,0.0399985,1000
0.12,18,0.36,0.0399985,1000
0.12,19,0,0.0799985,1000
0.12,20,0.04,0.0799985,1000
0.12,21,0.08,0.0799985,1000
0.12,22,0.12,0.0799985,1000
0.12,23,0.16,0.0799985,1000
0.12,24,0.2,0.0799985,1000
0.12,25,0.24,0.0799985,1000
0.12,26,0.28,0.0799985,1000
0.12,27,0.32,0.0799985,1000
0.12,28,0.36,0.0799985,1000
0.12,29,0,0.119999,1000
0.12,30,0.04,0.119999,1000
0.12,31,0.08,0.119999,1000
0.12,32,0.12,0.119999,1000
0.12,33,0.16,0.119999,1000
0.12,34,0.2,0.119999,1000
0.12,35,0.24,0.119999,1000
0.12,36,0.28,0.119999,1000
0.12,37,0.32,0.119999,1000
0.12,38,0.36,0.119999,1000
0.12,39,0,0.159999,1000
0.12,40,0.04,0.159999,1000
0.12,41,0.08,0.159999,1000
0.12,42,0.12,0.159999,1000
0.12,43,0.16,0.159999,1000
0.12,44,0.2,0.159999,1000
0.12,45,0.24,0.159999,1000
0.12,46,0.28,0.159999,1000
0.12,47,0.32,0.159999,1000
0.12,48,0.36,0.159999,1000
0.12,49,0,0.199999,1000
0.12,50,0.04,0.199999,1000
0.12,51,0.08,0.199999,1000
0.12,52,0.12,0.199999,1000
0.12,53,0.16,0.199999,1000
0.12,54,0.2,0.199999,1000
0.12,55,0.24,0.199999,1000
0.12,56,0.28,0.199999,1000
0.12,57,0.32,0.199999,1000
0.12,58,0.36,0.199999,1000
0.12,59,0,0.239999,1000
0.12,60,0.04,0.239999,1000
0.12,61,0.08,0.239999,1000
0.12,62,0.12,0.239999,1000
0.12,63,0.16,0.239999,1000
0.12,64,0.2,0.239999,1000
0.12,65,0.24,0.239999,1000
0.12,66,0.28,0.239999,1000
0.12,67,0.32,0.239999,1000
0.12,68,0.36,0.239999,1000
0.12,69,0,0.279999,1000
0.12,70,0.04,0.279999,1000
0.12,71,0.08,0.279999,1000
0.12,72,0.12,0.279999,1000
0.12,73,0.16,0.279999,1000
0.12,74,0.2,0.279999,1000
0.12,75,0.24,0.279999,1000
0.12,76,0.28,0.279999,1000
0.12,77,0.32,0.279999,1000
0.12,78,0.36,0.279999,1000
0.12,79,0,0.319999,1000
0.12,80,0.04,0.319999,1000
0.12,81,0.08,0.319999,1000
0.12,82,0.12,0.319999,1000
0.12,83,0.16,0.319999,1000
0.12,84,0.2,0.319999,1000
0.12,85,0.24,0.319999,1000
0.12,86,0.28,0.319999,1000
0.12,87,0.32,0.319999,1000
0.12,88,0.36,0.319999,1000
0.12,89,0,0.359999,1000
0.12,90,0.04,0.359999,1000
0.12,91,0.08,0.359999,1000
0.12,92,0.12,0.359999,1000
0.12,93,0.16,0.359999,1000
0.12,94,0.2,0.359999,1000
0.12,95,0.24,0.359999,1000
0.12,96,0.28,0.359999,1000
0.12,97,0.32,0.359999,1000
0.12,98,0.36,0.359999,1000
0.12,99,0,0.399999,1000
0.12,100,0.04,0.399999,1000
0.12,101,0.08,0.399999,1000
0.12,102,0.12,0.399999,1000
0.12,103,0.16,0.399999,1000
0.12,104,0.2,0.399999,1000
0.12,105,0.24,0.399999,1000
0.12,106,0.28,0.399999,1000
0.12,107,0.32,0.399999,1000
0.12,108,0.36,0.399999,1000
0.12,109,0,0.439999,1000
0.12,110,0.04,0.439999,1000
0.12,111,0.08,0.439999,1000
0.12,112,0.12,0.439999,1000
0.12,113,0.16,0.439999,1000
0.12,114,0.2,0.439999,1000
0.12,115,0.24,0.439999,1000
0.12,116,0.28,0.439999,1000
0.12,117,0.32,0.439999,1000
0.12,118,0.36,0.439999,1000
0.12,119,0,0.479999,1000
0.12,120,0.04,0.479999,1000
0.12,121,0.08,0.479999,1000
0.12,122,0.12,0.479999,1000
0.12,123,0.16,0.479999,1000
0.12,124,0.2,0.479999,1000
0.12,125,0.24,0.479999,1000
0.12,126,0.28,0.479999,1000
0.12,127,0.32,0.479999,1000
0.12,128,0.36,0.479999,1000
0.12,129,0,0.519999,1000
0.12,130,0.04,0.519999,1000
0.12,131,0.08,0.519999,1000
0.12,132,0.12,0.519999,1000
0.12,133,0.16,0.519999,1000
0.12,134,0.2,0.519999,1000
0.12,135,0.24,0.519999,1000
0.12,136,0.28,0.519999,1000
0.12,137,0.32,0.519999,1000
0.12,138,0.36,0.519999,1000
0.12,139,0,0.559999,1000
0.12,140,0.04,0.559999,1000
0.12,141,0.08,0.559999,1000
0.12,142,0.12,0.559999,1000
0.12,143,0.16,0.559999,1000
0.12,144,0.2,0.559999,1000
0.12,145,0.24,0.559999,1000
0.12,146,0.28,0.559999,1000
0.12,147,0.32,0.559999,1000
0.12,148,0.36,0.559999,1000
0.12,149,0,0.599999,1000
0.12,150,0.04,0.599999,1000
0.12,151,0.08,0.599999,1000
0.12,152,0.12,0.599999,1000
0.12,153,0.16,0.599999,1000
0.12,154,0.2,0.599999,1000
0.12,155,0.24,0.599999,1000
0.12,156,0.28,0.599999,1000
0.12,157,0.32,0.599999,1000
0.12,158,0.36,0.599999,1000
0.12,159,0,0.639999,1000
0.12,160,0.04,0.639999,1000
0.12,161,0.08,0.639999,1000
0.12,162,0.12,0.639999,1000
0.12,163,0.16,0.639999,1000
0.12,164,0.2,0.639999,1000
0.12,165,0.24,0.639999,1000
0.12,166,0.28,0.639999,1000
0.12,167,0.32,0.639999,1000
0.12,168,0.36,0.639999,1000
0.12,169,0,0.679999,1000
0.12,170,0.04,0.679999,1000
0.12,171,0.08,0.679999,1000
0.12,172,0.12,0.679999,1000
0.12,173,0.16,0.679999,1000
0.12,174,0.2,0.679999,1000
0.12,175,0.24,0.679999,1000
0.12,176,0.28,0.679999,1000
0.12,177,0.32,0.679999,1000
0.12,178,0.36,0.679999,1000
0.12,179,0,0.719999,1000
0.12,180,0.04,0.719999,1000
0.12,181,0.08,0.719999,1000
0.12,182,0.12,0.719999,1000
0.12,183,0.16,0.719999,1000
0.12,184,0.2,0.719999,1000
0.12,185,0.24,0.719999,1000
0.12,186,0.28,0.719999,1000
0.12,187,0.32,0.719999,1000
0.12,188,0.36,0.719999,1000
0.12,189,0,0.759999,1000
0.12,190,0.04,0.759999,1000
0.12,191,0.08,0.759999,1000
0.12,192,0.12,0.759999,1000
0.12,193,0.16,0.759999,1000
0.12,194,0.2,0.759999,1000
0.12,195,0.24,0.759999,1000
0.12,196,0.28,0.759999,1000
0.12,197,0.32,0.759999,1000
0.12,198,0.36,0.759999,1000
0.14,0,0.04,-2.00595e-06,1000
0.14,1,0.08,-2.00595e-06,1000
0.14,2,0.12,-2.00595e-06,1000
0.14,3,0.16,-2.00595e-06,1000
0.14,4,0.2,-2.00595e-06,1000
0.14,5,0.24,-2.00595e-06,1000
0.14,6,0.28,-2.00595e-06,1000
0.14,7,0.32,-2.00595e-06,1000
0.14,8,0.36,-2.00595e-06,1000
0.14,9,0,0.039998,1000
0.14,10,0.04,0.039998,1000
0.14,11,0.08,0.039998,1000
0.14,12,0.12,0.039998,1000
0.14,13,0.16,0.039998,1000
0.14,14,0.2,0.039998,1000
0.14,15,0.24,0.039998,1000
0.14,16,0.28,0.039998,1000
0.14,17,0.32,0.039998,1000
0.14,18,0.36,0.039998,1000
0.14,19,0,0.079998,1000
0.14,20,0.04,0.079998,1000
0.14,21,0.08,0.079998,1000
0.14,22,0.12,0.079998,1000
0.14,23,0.16,0.079998,1000
0.14,24,0.2,0.079998,1000
0.14,25,0.24,0.079998,1000
0.14,26,0.28,0.079998,1000
0.14,27,0.32,0.079998,1000
0.14,28,0.36,0.079998,1000
0.14,29,0,0.119998,1000
0.14,30,0.04,0.119998,1000
0.14,31,0.08,0.119998,1000
0.14,32,0.12,0.119998,1000
0.14,33,0.16,0.119998,1000
0.14,34,0.2,0.119998,1000
0.14,35,0.24,0.119998,1000
0.14,36,0.28,0.119998,1000
0.14,37,0.32,0.119998,1000
0.14,38,0.36,0.119998,1000
0.14,39,0,0.159998,1000
0.14,40,0.04,0.159998,1000
0.14,41,0.08,0.159998,1000
0.14,42,0.12,0.159998,1000
0.14,43,0.16,0.159998,1000
0.14,44,0.2,0.159998,1000
0.14,45,0.24,0.159998,1000
0.14,46,0.28,0.159998,1000
0.14,47,0.32,0.159998,1000
0.14,48,0.36,0.159998,1000
0.14,49,0,0.199998,1000
0.14,50,0.04,0.199998,1000
0.14,51,0.08,0.199998,1000
0.14,52,0.12,0.199998,1000
0.14,53,0.16,0.199998,1000
0.14,54,0.2,0.199998,1000
0.14,55,0.24,0.199998,1000
0.14,56,0.28,0.199998,1000
0.14,57,0.32,0.199998,1000
0.14,58,0.36,0.199998,1000
0.14,59,0,0.239998,1000
0.14,60,0.04,0.239998,1000
0.14,61,0.08,0.239998,1000
0.14,62,0.12,0.239998,1000
0.14,63,0.16,0.239998,1000
0.14,64,0.2,0.239998,1000
0.14,65,0.24,0.239998,1000
0.14,66,0.28,0.239998,1000
0.14,67,0.32,0.239998,1000
0.14,68,0.36,0.239998,1000
0.14,69,0,0.279998,1000
0.14,70,0.04,0.279998,1000
0.14,71,0.08,0.279998,1000
0.14,72,0.12,0.279998,1000
0.14,73,0.16,0.279998,1000
0.14,74,0.2,0.279998,1000
0.14,75,0.24,0.279998,1000
0.14,76,0.28,0.279998,1000
0.14,77,0.32,0.279998,1000
0.14,78,0.36,0.279998,1000
0.14,79,0,0.319998,1000
0.14,80,0.04,0.319998,1000
0.14,81,0.08,0.319998,1000
0.14,82,0.12,0.319998,1000
0.14,83,0.16,0.319998,1000
0.14,84,0.2,0.319998,1000
0.14,85,0.24,0.319998,1000
0.14,86,0.28,0.319998,1000
0.14,87,0.32,0.319998,1000
0.14,88,0.36,0.319998,1000
0.14,89,0,0.359998,1000
0.14,90,0.04,0.359998,1000
0.14,91,0.08,0.359998,1000
0.14,92,0.12,0.359998,1000
0.14,93,0.16,0.359998,1000
0.14,94,0.2,0.359998,1000
0.14,95,0.24,0.359998,1000
0.14,96,0.28,0.359998,1000
0.14,97,0.32,0.359998,1000
0.14,98,0.36,0.359998,1000
0.14,99,0,0.399998,1000
0.14,100,0.04,0.399998,1000
0.14,101,0.08,0.399998,1000
0.14,102,0.12,0.399998,1000
0.14,103,0.16,0.399998,1000
0.14,104,0.2,0.399998,1000
0.14,105,0.24,0.399998,1000
0.14,106,0.28,0.399998,1000
0.14,107,0.32,0.399998,1000
0.14,108,0.36,0.399998,1000
0.14,109,0,0.439998,1000
0.14,110,0.04,0.439998,1000
0.14,111,0.08,0.439998,1000
0.14,112,0.12,0.439998,1000
0.14,113,0.16,0.439998,1000
0.14,114,0.2,0.439998,1000
0.14,115,0.24,0.439998,1000
0.14,116,0.28,0.439998,1000
0.14,117,0.32,0.439998,1000
0.14,118,0.36,0.439998,1000
0.14,119,0,0.479998,1000
0.14,120,0.04,0.479998,1000
0.14,121,0.08,0.479998,1000
0.14,122,0.12,0.479998,1000
0.14,123,0.16,0.479998,1000
0.14,124,0.2,0.479998,1000
0.14,125,0.24,0.479998,1000
0.14,126,0.28,0.479998,1000
0.14,127,0.32,0.479998,1000
0.14,128,0.36,0.479998,1000
0.14,129,0,0.519998,1000
0.14,130,0.04,0.519998,1000
0.14,131,0.08,0.519998,1000
0.14,132,0.12,0.519998,1000
0.14,133,0.16,0.519998,1000
0.14,134,0.2,0.519998,1000
0.14,135,0.24,0.519998,1000
0.14,136,0.28,0.519998,1000
0.14,137,0.32,0.519998,1000
0.14,138,0.36,0.519998,1000
0.14,139,0,0.559998,1000
0.14,140,0.04,0.559998,1000
0.14,141,0.08,0.559998,1000
0.14,142,0.12,0.559998,1000
0.14,143,0.16,0.559998,1000
0.14,144,0.2,0.559998,1000
0.14,145,0.24,0.559998,1000
0.14,146,0.28,0.559998,1000
0.14,147,0.32,0.559998,1000
0.14,148,0.36,0.559998,1000
0.14,149,0,0.599998,1000
0.14,150,0.04,0.599998,1000
0.14,151,0.08,0.599998,1000
0.14,152,0.12,0.599998,1000
0.14,153,0.16,0.599998,1000
0.14,154,0.2,0.599998,1000
0.14,155,0.24,0.599998,1000
0.14,156,0.28,0.599998,1000
0.14,157,0.32,0.599998,1000
0.14,158,0.36,0.599998,1000
0.14,159,0,0.639998,1000
0.14,160,0.04,0.639998,1000
0.14,161,0.08,0.639998,1000
0.14,162,0.12,0.639998,1000
0.14,163,0.16,0.639998,1000
0.14,164,0.2,0.639998,1000
0.14,165,0.24,0.639998,1000
0.14,166,0.28,0.639998,1000
0.14,167,0.32,0.639998,1000
0.14,168,0.36,0.639998,1000
0.14,169,0,0.679998,1000
0.14,170,0.04,0.679998,1000
0.14,171,0.08,0.679998,1000
0.14,172,0.12,0.679998,1000
0.14,173,0.16,0.679998,1000
0.14,174,0.2,0.679998,1000
0.14,175,0.24,0.679998,1000
0.14,176,0.28,0.679998,1000
0.14,177,0.32,0.679998,1000
0.14,178,0.36,0.679998,1000
0.14,179,0,0.719998,1000
0.14,180,0.04,0.719998,1000
0.14,181,0.08,0.719998,1000
0.14,182,0.12,0.719998,1000
0.14,183,0.16,0.719998,1000
0.14,184,0.2,0.719998,1000
0.14,185,0.24,0.719998,1000
0.14,186,0.28,0.719998,1000
0.14,187,0.32,0.719998,1000
0.14,188,0.36,0.719998,1000
0.14,189,0,0.759998,1000
0.14,190,0.04,0.759998,1000
0.14,191,0.08,0.759998,1000
0.14,192,0.12,0.759998,1000
0.14,193,0.16,0.759998,1000
0.14,194,0.2,0.759998,1000
0.14,195,0.24,0.759998,1000
0.14,196,0.28,0.759998,1000
0.14,197,0.32,0.759998,1000
0.14,198,0.36,0.759998,1000
0.16,0,0.04,-2.60632e-06,1000
0.16,1,0.08,-2.60632e-06,1000
0.16,2,0.12,-2.60632e-06,1000
0.16,3,0.16,-2.60632e-06,1000
0.16,4,0.2,-2.60632e-06,1000
0.16,5,0.24,-2.60632e-06,1000
0.16,6,0.28,-2.60632e-06,1000
0.16,7,0.32,-2.60632e-06,1000
0.16,8,0.36,-2.60632e-06,1000
0.16,9,0,0.0399974,1000
0.16,10,0.04,0.0399974,1000
0.16,11,0.08,0.0399974,1000
0.16,12,0.12,0.0399974,1000
0.16,13,0.16,0.0399974,1000
